timestamp,regiao,consumo,capacidade_disponivel,prioridade,custo
2025-06-04 17:00:00,Sul,293.93,520.0,2,190.72
2025-06-04 17:00:00,Leste,195.26,420.0,1,125.41
2025-06-04 17:00:00,Oeste,237.03,560.0,2,160.49
2025-06-04 17:00:00,Centro,437.69,800.0,3,276.53
2025-06-04 18:00:00,Norte,478.89,640.0,3,513.82
2025-06-04 18:00:00,Sul,362.64,520.0,2,393.04
2025-06-04 18:00:00,Leste,254.3,420.0,1,281.74
2025-06-04 18:00:00,Oeste,352.04,560.0,2,395.65
2025-06-04 18:00:00,Centro,511.21,800.0,3,563.41
2025-06-04 19:00:00,Norte,419.74,640.0,3,462.85
2025-06-04 19:00:00,Sul,337.85,520.0,2,377.18
2025-06-04 19:00:00,Leste,293.76,420.0,1,323.55
2025-06-04 19:00:00,Oeste,375.16,560.0,2,427.47
2025-06-04 19:00:00,Centro,517.73,800.0,3,564.96
2025-06-04 20:00:00,Norte,451.77,640.0,3,496.85
2025-06-04 20:00:00,Sul,317.01,520.0,2,347.81
2025-06-04 20:00:00,Leste,277.05,420.0,1,299.24
2025-06-04 20:00:00,Oeste,382.36,560.0,2,411.9
2025-06-04 20:00:00,Centro,531.99,800.0,3,573.11
2025-06-04 21:00:00,Norte,471.98,640.0,3,516.51
2025-06-04 21:00:00,Sul,360.2,520.0,2,398.28
2025-06-04 21:00:00,Leste,295.36,420.0,1,324.01
2025-06-04 21:00:00,Oeste,394.89,560.0,2,435.37
2025-06-04 21:00:00,Centro,461.73,800.0,3,510.79
2025-06-04 22:00:00,Norte,286.92,640.0,3,191.95
2025-06-04 22:00:00,Sul,264.54,520.0,2,169.98
2025-06-04 22:00:00,Leste,167.61,420.0,1,101.78
2025-06-04 22:00:00,Oeste,253.63,560.0,2,162.94
2025-06-04 22:00:00,Centro,355.85,800.0,3,245.42
2025-06-04 23:00:00,Norte,331.73,640.0,3,215.04
2025-06-04 23:00:00,Sul,239.49,520.0,2,154.04
2025-06-04 23:00:00,Leste,206.01,420.0,1,132.08
2025-06-04 23:00:00,Oeste,278.26,560.0,2,185.35
2025-06-04 23:00:00,Centro,343.64,800.0,3,224.92
2025-06-05 00:00:00,Norte,348.2,640.0,3,216.8
2025-06-05 00:00:00,Sul,256.06,520.0,2,164.48
2025-06-05 00:00:00,Leste,190.79,420.0,1,127.64
2025-06-05 00:00:00,Oeste,272.68,560.0,2,183.49
2025-06-05 00:00:00,Centro,413.16,800.0,3,266.25
2025-06-05 01:00:00,Norte,327.35,640.0,3,210.32
2025-06-05 01:00:00,Sul,225.86,520.0,2,153.23
2025-06-05 01:00:00,Leste,216.15,420.0,1,145.5
2025-06-05 01:00:00,Oeste,239.42,560.0,2,160.64
2025-06-05 01:00:00,Centro,426.37,800.0,3,276.79
2025-06-05 02:00:00,Norte,265.71,640.0,3,173.24
2025-06-05 02:00:00,Sul,246.11,520.0,2,159.02
2025-06-05 02:00:00,Leste,210.92,420.0,1,133.28
2025-06-05 02:00:00,Oeste,277.07,560.0,2,180.16
2025-06-05 02:00:00,Centro,446.72,800.0,3,289.46
2025-06-05 03:00:00,Norte,380.19,640.0,3,238.13
2025-06-05 03:00:00,Sul,257.15,520.0,2,173.52
2025-06-05 03:00:00,Leste,183.6,420.0,1,121.61
2025-06-05 03:00:00,Oeste,288.85,560.0,2,184.27
2025-06-05 03:00:00,Centro,392.3,800.0,3,267.13
2025-06-05 04:00:00,Norte,308.51,640.0,3,202.25
2025-06-05 04:00:00,Sul,268.99,260.0,2,181.34
2025-06-05 04:00:00,Leste,175.27,420.0,1,108.76
2025-06-05 04:00:00,Oeste,249.95,560.0,2,161.07
2025-06-05 04:00:00,Centro,419.63,800.0,3,279.74
2025-06-05 05:00:00,Norte,312.65,640.0,3,212.7
2025-06-05 05:00:00,Sul,258.45,260.0,2,171.56
2025-06-05 05:00:00,Leste,197.23,420.0,1,131.49
2025-06-05 05:00:00,Oeste,263.89,560.0,2,177.65
2025-06-05 05:00:00,Centro,427.6,800.0,3,293.93
2025-06-05 06:00:00,Norte,421.12,640.0,3,453.45
2025-06-05 06:00:00,Sul,368.26,260.0,2,407.42
2025-06-05 06:00:00,Leste,274.61,420.0,1,294.72
2025-06-05 06:00:00,Oeste,395.92,560.0,2,420.07
2025-06-05 06:00:00,Centro,525.09,800.0,3,588.83
2025-06-05 07:00:00,Norte,425.54,640.0,3,472.0
2025-06-05 07:00:00,Sul,361.2,260.0,2,401.61
2025-06-05 07:00:00,Leste,301.29,420.0,1,335.36
2025-06-05 07:00:00,Oeste,369.6,560.0,2,397.46
2025-06-05 07:00:00,Centro,530.87,800.0,3,576.98
2025-06-05 08:00:00,Norte,442.36,640.0,3,497.48
2025-06-05 08:00:00,Sul,367.28,260.0,2,398.89
2025-06-05 08:00:00,Leste,286.88,420.0,1,315.6
2025-06-05 08:00:00,Oeste,367.46,560.0,2,413.76
2025-06-05 08:00:00,Centro,559.67,800.0,3,619.68
2025-06-05 09:00:00,Norte,288.7,640.0,3,172.48
2025-06-05 09:00:00,Sul,244.73,260.0,2,164.65
2025-06-05 09:00:00,Leste,206.39,420.0,1,134.05
2025-06-05 09:00:00,Oeste,274.1,560.0,2,180.8
2025-06-05 09:00:00,Centro,399.72,800.0,3,273.52
2025-06-05 10:00:00,Norte,316.9,640.0,3,204.32
2025-06-05 10:00:00,Sul,289.55,260.0,2,192.55
2025-06-05 10:00:00,Leste,221.69,420.0,1,146.44
2025-06-05 10:00:00,Oeste,279.13,560.0,2,183.21
2025-06-05 10:00:00,Centro,417.17,800.0,3,272.05
2025-06-05 11:00:00,Norte,271.9,640.0,3,184.22
2025-06-05 11:00:00,Sul,250.01,260.0,2,159.66
2025-06-05 11:00:00,Leste,204.25,420.0,1,129.81
2025-06-05 11:00:00,Oeste,260.35,560.0,2,168.79
2025-06-05 11:00:00,Centro,428.29,800.0,3,275.86
2025-06-05 12:00:00,Norte,332.1,640.0,3,206.89
2025-06-05 12:00:00,Sul,275.71,260.0,2,172.94
2025-06-05 12:00:00,Leste,221.75,420.0,1,140.85
2025-06-05 12:00:00,Oeste,266.54,560.0,2,166.56
2025-06-05 12:00:00,Centro,359.37,800.0,3,231.98
2025-06-05 13:00:00,Norte,295.03,640.0,3,190.45
2025-06-05 13:00:00,Sul,283.63,260.0,2,179.57
2025-06-05 13:00:00,Leste,204.67,420.0,1,132.62
2025-06-05 13:00:00,Oeste,266.12,560.0,2,172.8
2025-06-05 13:00:00,Centro,407.45,800.0,3,273.34
2025-06-05 14:00:00,Norte,301.37,640.0,3,194.59
2025-06-05 14:00:00,Sul,256.65,260.0,2,173.08
2025-06-05 14:00:00,Leste,193.17,420.0,1,126.22
2025-06-05 14:00:00,Oeste,297.22,560.0,2,196.68
2025-06-05 14:00:00,Centro,377.33,800.0,3,237.46
2025-06-05 15:00:00,Norte,272.61,640.0,3,174.28
2025-06-05 15:00:00,Sul,254.7,260.0,2,157.93
2025-06-05 15:00:00,Leste,224.16,420.0,1,146.43
2025-06-05 15:00:00,Oeste,274.63,560.0,2,175.6
2025-06-05 15:00:00,Centro,415.15,800.0,3,267.47
2025-06-05 16:00:00,Norte,332.96,640.0,3,213.22
2025-06-05 16:00:00,Sul,281.98,260.0,2,174.1
2025-06-05 16:00:00,Leste,192.0,420.0,1,131.71
2025-06-05 16:00:00,Oeste,303.4,560.0,2,207.16
2025-06-05 16:00:00,Centro,374.64,800.0,3,248.97
2025-06-05 17:00:00,Norte,345.61,640.0,3,230.97
2025-06-05 17:00:00,Sul,256.18,260.0,2,174.06
2025-06-05 17:00:00,Leste,216.98,420.0,1,135.41
2025-06-05 17:00:00,Oeste,335.19,560.0,2,218.72
2025-06-05 17:00:00,Centro,440.2,800.0,3,280.02
2025-06-05 18:00:00,Norte,408.09,640.0,3,456.1
2025-06-05 18:00:00,Sul,368.1,260.0,2,399.43
2025-06-05 18:00:00,Leste,287.64,420.0,1,308.76
2025-06-05 18:00:00,Oeste,331.94,560.0,2,372.39
2025-06-05 18:00:00,Centro,503.37,800.0,3,561.18
2025-06-05 19:00:00,Norte,459.28,640.0,3,508.61
2025-06-05 19:00:00,Sul,382.57,260.0,2,423.61
2025-06-05 19:00:00,Leste,288.43,420.0,1,317.28
2025-06-05 19:00:00,Oeste,387.41,560.0,2,428.88
2025-06-05 19:00:00,Centro,510.0,800.0,3,560.51
2025-06-05 20:00:00,Norte,422.39,640.0,3,488.65
2025-06-05 20:00:00,Sul,376.51,260.0,2,408.22
2025-06-05 20:00:00,Leste,293.5,420.0,1,312.56
2025-06-05 20:00:00,Oeste,379.23,560.0,2,430.93
2025-06-05 20:00:00,Centro,542.63,800.0,3,610.82
2025-06-05 21:00:00,Norte,422.58,640.0,3,468.71
2025-06-05 21:00:00,Sul,358.78,260.0,2,378.9
2025-06-05 21:00:00,Leste,270.03,420.0,1,307.27
2025-06-05 21:00:00,Oeste,359.35,560.0,2,403.94
2025-06-05 21:00:00,Centro,595.01,800.0,3,653.97
2025-06-05 22:00:00,Norte,345.69,640.0,3,227.23
2025-06-05 22:00:00,Sul,247.63,260.0,2,163.86
2025-06-05 22:00:00,Leste,217.31,420.0,1,136.96
2025-06-05 22:00:00,Oeste,270.03,560.0,2,168.24
2025-06-05 22:00:00,Centro,389.21,800.0,3,252.67
2025-06-05 23:00:00,Norte,294.92,640.0,3,180.69
2025-06-05 23:00:00,Sul,274.01,260.0,2,185.05
2025-06-05 23:00:00,Leste,194.71,420.0,1,126.84
2025-06-05 23:00:00,Oeste,265.01,560.0,2,158.29
2025-06-05 23:00:00,Centro,467.64,800.0,3,306.67
2025-06-06 00:00:00,Norte,283.97,640.0,3,191.79
2025-06-06 00:00:00,Sul,275.05,260.0,2,186.56
2025-06-06 00:00:00,Leste,222.31,420.0,1,146.86
2025-06-06 00:00:00,Oeste,312.17,560.0,2,201.19
2025-06-06 00:00:00,Centro,407.66,800.0,3,256.12
2025-06-06 01:00:00,Norte,290.67,640.0,3,190.16
2025-06-06 01:00:00,Sul,264.83,260.0,2,163.74
2025-06-06 01:00:00,Leste,216.27,420.0,1,144.95
2025-06-06 01:00:00,Oeste,251.85,560.0,2,161.99
2025-06-06 01:00:00,Centro,454.87,800.0,3,287.94
2025-06-06 02:00:00,Norte,334.63,640.0,3,222.77
2025-06-06 02:00:00,Sul,263.71,260.0,2,172.18
2025-06-06 02:00:00,Leste,219.53,420.0,1,143.96
2025-06-06 02:00:00,Oeste,283.35,560.0,2,175.81
2025-06-06 02:00:00,Centro,407.82,800.0,3,258.66
2025-06-06 03:00:00,Norte,358.32,640.0,3,248.8
2025-06-06 03:00:00,Sul,283.16,260.0,2,171.87
2025-06-06 03:00:00,Leste,226.77,420.0,1,147.94
2025-06-06 03:00:00,Oeste,255.61,560.0,2,159.93
2025-06-06 03:00:00,Centro,433.91,800.0,3,276.42
2025-06-06 04:00:00,Norte,317.95,640.0,3,207.08
2025-06-06 04:00:00,Sul,279.6,260.0,2,166.77
2025-06-06 04:00:00,Leste,230.67,420.0,1,146.19
2025-06-06 04:00:00,Oeste,270.91,560.0,2,179.44
2025-06-06 04:00:00,Centro,411.73,800.0,3,248.59
2025-06-06 05:00:00,Norte,335.42,640.0,3,216.99
2025-06-06 05:00:00,Sul,238.55,260.0,2,152.13
2025-06-06 05:00:00,Leste,183.17,420.0,1,121.93
2025-06-06 05:00:00,Oeste,313.09,560.0,2,199.56
2025-06-06 05:00:00,Centro,384.94,800.0,3,238.99
2025-06-06 06:00:00,Norte,413.91,640.0,3,446.86
2025-06-06 06:00:00,Sul,351.47,260.0,2,398.84
2025-06-06 06:00:00,Leste,301.19,420.0,1,337.2
2025-06-06 06:00:00,Oeste,356.24,560.0,2,397.82
2025-06-06 06:00:00,Centro,516.96,800.0,3,559.49
2025-06-06 07:00:00,Norte,450.75,640.0,3,494.91
2025-06-06 07:00:00,Sul,402.7,260.0,2,444.5
2025-06-06 07:00:00,Leste,278.35,420.0,1,310.34
2025-06-06 07:00:00,Oeste,352.02,560.0,2,392.01
2025-06-06 07:00:00,Centro,589.99,800.0,3,647.38
2025-06-06 08:00:00,Norte,418.82,640.0,3,470.12
2025-06-06 08:00:00,Sul,327.72,260.0,2,362.94
2025-06-06 08:00:00,Leste,274.66,420.0,1,303.77
2025-06-06 08:00:00,Oeste,360.39,560.0,2,400.8
2025-06-06 08:00:00,Centro,557.97,800.0,3,633.35
2025-06-06 09:00:00,Norte,310.65,640.0,3,204.67
2025-06-06 09:00:00,Sul,223.34,260.0,2,141.65
2025-06-06 09:00:00,Leste,214.47,420.0,1,133.53
2025-06-06 09:00:00,Oeste,277.59,560.0,2,175.44
2025-06-06 09:00:00,Centro,415.33,800.0,3,274.94
2025-06-06 10:00:00,Norte,307.89,640.0,3,204.17
2025-06-06 10:00:00,Sul,248.42,520.0,2,162.04
2025-06-06 10:00:00,Leste,218.76,420.0,1,144.63
2025-06-06 10:00:00,Oeste,293.29,560.0,2,200.6
2025-06-06 10:00:00,Centro,379.31,800.0,3,245.37
2025-06-06 11:00:00,Norte,273.15,640.0,3,182.31
2025-06-06 11:00:00,Sul,236.65,520.0,2,151.0
2025-06-06 11:00:00,Leste,201.4,420.0,1,132.59
2025-06-06 11:00:00,Oeste,273.67,560.0,2,176.33
2025-06-06 11:00:00,Centro,402.48,800.0,3,258.91
2025-06-06 12:00:00,Norte,319.42,640.0,3,201.35
2025-06-06 12:00:00,Sul,248.54,520.0,2,155.49
2025-06-06 12:00:00,Leste,224.38,420.0,1,149.9
2025-06-06 12:00:00,Oeste,294.87,560.0,2,193.63
2025-06-06 12:00:00,Centro,380.68,800.0,3,251.67
2025-06-06 13:00:00,Norte,280.34,640.0,3,168.19
2025-06-06 13:00:00,Sul,235.29,520.0,2,159.98
2025-06-06 13:00:00,Leste,214.12,420.0,1,145.83
2025-06-06 13:00:00,Oeste,264.02,560.0,2,176.96
2025-06-06 13:00:00,Centro,450.92,800.0,3,302.03
2025-06-06 14:00:00,Norte,327.31,640.0,3,219.81
2025-06-06 14:00:00,Sul,250.5,520.0,2,171.67
2025-06-06 14:00:00,Leste,190.6,420.0,1,120.99
2025-06-06 14:00:00,Oeste,280.51,560.0,2,178.03
2025-06-06 14:00:00,Centro,456.12,800.0,3,302.61
2025-06-06 15:00:00,Norte,301.24,640.0,3,205.9
2025-06-06 15:00:00,Sul,288.22,520.0,2,185.16
2025-06-06 15:00:00,Leste,236.26,420.0,1,159.17
2025-06-06 15:00:00,Oeste,268.75,560.0,2,171.68
2025-06-06 15:00:00,Centro,409.97,800.0,3,275.9
2025-06-06 16:00:00,Norte,360.21,640.0,3,244.97
2025-06-06 16:00:00,Sul,249.93,520.0,2,153.53
2025-06-06 16:00:00,Leste,181.64,420.0,1,123.55
2025-06-06 16:00:00,Oeste,303.69,560.0,2,204.59
2025-06-06 16:00:00,Centro,399.92,800.0,3,260.63
2025-06-06 17:00:00,Norte,332.45,640.0,3,219.16
2025-06-06 17:00:00,Sul,261.7,520.0,2,165.02
2025-06-06 17:00:00,Leste,186.98,420.0,1,122.12
2025-06-06 17:00:00,Oeste,276.46,560.0,2,187.54
2025-06-06 17:00:00,Centro,365.86,800.0,3,223.27
2025-06-06 18:00:00,Norte,381.67,640.0,3,419.57
2025-06-06 18:00:00,Sul,385.87,520.0,2,421.8
2025-06-06 18:00:00,Leste,271.72,420.0,1,300.95
2025-06-06 18:00:00,Oeste,412.52,560.0,2,462.74
2025-06-06 18:00:00,Centro,568.13,800.0,3,635.52
2025-06-06 19:00:00,Norte,424.57,640.0,3,467.76
2025-06-06 19:00:00,Sul,359.6,520.0,2,408.61
2025-06-06 19:00:00,Leste,246.44,420.0,1,268.39
2025-06-06 19:00:00,Oeste,386.34,560.0,2,423.1
2025-06-06 19:00:00,Centro,535.88,800.0,3,586.62
2025-06-06 20:00:00,Norte,407.56,640.0,3,452.43
2025-06-06 20:00:00,Sul,377.96,520.0,2,413.03
2025-06-06 20:00:00,Leste,290.88,420.0,1,326.43
2025-06-06 20:00:00,Oeste,363.3,560.0,2,398.97
2025-06-06 20:00:00,Centro,498.29,800.0,3,563.88
2025-06-06 21:00:00,Norte,476.04,640.0,3,521.73
2025-06-06 21:00:00,Sul,392.56,520.0,2,438.55
2025-06-06 21:00:00,Leste,252.74,420.0,1,280.49
2025-06-06 21:00:00,Oeste,383.62,560.0,2,425.87
2025-06-06 21:00:00,Centro,561.86,800.0,3,612.95
2025-06-06 22:00:00,Norte,349.09,640.0,3,229.11
2025-06-06 22:00:00,Sul,299.45,520.0,2,193.97
2025-06-06 22:00:00,Leste,167.87,420.0,1,115.54
2025-06-06 22:00:00,Oeste,292.44,560.0,2,179.33
2025-06-06 22:00:00,Centro,380.53,800.0,3,241.29
2025-06-06 23:00:00,Norte,343.95,640.0,3,219.24
2025-06-06 23:00:00,Sul,284.17,520.0,2,181.83
2025-06-06 23:00:00,Leste,226.14,420.0,1,144.23
2025-06-06 23:00:00,Oeste,253.24,560.0,2,167.6
2025-06-06 23:00:00,Centro,392.53,800.0,3,259.22
2025-06-07 00:00:00,Norte,277.71,640.0,3,174.74
2025-06-07 00:00:00,Sul,252.77,520.0,2,174.26
2025-06-07 00:00:00,Leste,216.71,420.0,1,133.57
2025-06-07 00:00:00,Oeste,209.44,560.0,2,143.92
2025-06-07 00:00:00,Centro,410.64,800.0,3,256.52
2025-06-07 01:00:00,Norte,345.29,640.0,3,230.34
2025-06-07 01:00:00,Sul,304.67,520.0,2,199.22
2025-06-07 01:00:00,Leste,201.66,420.0,1,134.39
2025-06-07 01:00:00,Oeste,249.71,560.0,2,160.08
2025-06-07 01:00:00,Centro,368.01,800.0,3,235.0
2025-06-07 02:00:00,Norte,287.04,640.0,3,178.26
2025-06-07 02:00:00,Sul,236.89,520.0,2,155.83
2025-06-07 02:00:00,Leste,210.51,420.0,1,136.51
2025-06-07 02:00:00,Oeste,290.57,560.0,2,193.23
2025-06-07 02:00:00,Centro,415.3,800.0,3,287.17
2025-06-07 03:00:00,Norte,327.3,640.0,3,215.25
2025-06-07 03:00:00,Sul,249.84,520.0,2,167.83
2025-06-07 03:00:00,Leste,234.06,420.0,1,138.23
2025-06-07 03:00:00,Oeste,298.33,560.0,2,187.36
2025-06-07 03:00:00,Centro,411.27,800.0,3,268.02
2025-06-07 04:00:00,Norte,287.71,640.0,3,179.21
2025-06-07 04:00:00,Sul,254.66,520.0,2,178.9
2025-06-07 04:00:00,Leste,189.15,420.0,1,121.41
2025-06-07 04:00:00,Oeste,273.5,560.0,2,176.31
2025-06-07 04:00:00,Centro,436.01,800.0,3,301.36
2025-06-07 05:00:00,Norte,318.84,640.0,3,209.89
2025-06-07 05:00:00,Sul,253.23,520.0,2,172.58
2025-06-07 05:00:00,Leste,209.07,420.0,1,138.76
2025-06-07 05:00:00,Oeste,275.65,560.0,2,185.39
2025-06-07 05:00:00,Centro,397.88,800.0,3,251.9
2025-06-07 06:00:00,Norte,480.94,640.0,3,510.3
2025-06-07 06:00:00,Sul,354.59,520.0,2,387.53
2025-06-07 06:00:00,Leste,268.18,420.0,1,306.21
2025-06-07 06:00:00,Oeste,385.6,560.0,2,420.97
2025-06-07 06:00:00,Centro,511.54,800.0,3,566.15
2025-06-07 07:00:00,Norte,431.9,640.0,3,473.01
2025-06-07 07:00:00,Sul,337.15,520.0,2,381.15
2025-06-07 07:00:00,Leste,287.17,420.0,1,314.81
2025-06-07 07:00:00,Oeste,349.9,560.0,2,379.45
2025-06-07 07:00:00,Centro,563.48,800.0,3,611.34
2025-06-07 08:00:00,Norte,448.74,640.0,3,492.61
2025-06-07 08:00:00,Sul,359.25,520.0,2,397.68
2025-06-07 08:00:00,Leste,276.16,420.0,1,302.31
2025-06-07 08:00:00,Oeste,376.46,560.0,2,419.06
2025-06-07 08:00:00,Centro,617.07,800.0,3,689.54
2025-06-07 09:00:00,Norte,286.42,640.0,3,198.89
2025-06-07 09:00:00,Sul,257.55,520.0,2,163.83
2025-06-07 09:00:00,Leste,212.1,420.0,1,137.63
2025-06-07 09:00:00,Oeste,285.7,560.0,2,185.54
2025-06-07 09:00:00,Centro,399.16,800.0,3,269.57
2025-06-07 10:00:00,Norte,363.48,640.0,3,236.97
2025-06-07 10:00:00,Sul,293.04,520.0,2,195.95
2025-06-07 10:00:00,Leste,230.09,420.0,1,150.79
2025-06-07 10:00:00,Oeste,284.66,560.0,2,189.58
2025-06-07 10:00:00,Centro,369.22,800.0,3,240.42
2025-06-07 11:00:00,Norte,290.99,640.0,3,194.46
2025-06-07 11:00:00,Sul,264.44,520.0,2,175.04
2025-06-07 11:00:00,Leste,204.35,420.0,1,129.68
2025-06-07 11:00:00,Oeste,301.55,560.0,2,193.41
2025-06-07 11:00:00,Centro,393.16,800.0,3,255.83
2025-06-07 12:00:00,Norte,331.94,640.0,3,216.17
2025-06-07 12:00:00,Sul,238.35,520.0,2,149.93
2025-06-07 12:00:00,Leste,227.08,420.0,1,146.17
2025-06-07 12:00:00,Oeste,274.6,560.0,2,173.63
2025-06-07 12:00:00,Centro,429.86,800.0,3,283.44
2025-06-07 13:00:00,Norte,306.16,640.0,3,188.45
2025-06-07 13:00:00,Sul,297.52,520.0,2,190.05
2025-06-07 13:00:00,Leste,190.43,420.0,1,121.91
2025-06-07 13:00:00,Oeste,254.47,560.0,2,165.37
2025-06-07 13:00:00,Centro,382.28,800.0,3,239.41
2025-06-07 14:00:00,Norte,337.46,640.0,3,213.58
2025-06-07 14:00:00,Sul,221.35,520.0,2,145.38
2025-06-07 14:00:00,Leste,200.77,420.0,1,126.13
2025-06-07 14:00:00,Oeste,242.63,560.0,2,154.3
2025-06-07 14:00:00,Centro,380.65,800.0,3,243.74
2025-06-07 15:00:00,Norte,307.11,640.0,3,207.4
2025-06-07 15:00:00,Sul,282.06,520.0,2,185.11
2025-06-07 15:00:00,Leste,219.5,420.0,1,140.67
2025-06-07 15:00:00,Oeste,247.38,560.0,2,163.43
2025-06-07 15:00:00,Centro,444.09,800.0,3,282.47
2025-06-07 16:00:00,Norte,302.28,640.0,3,192.25
2025-06-07 16:00:00,Sul,232.47,520.0,2,153.66
2025-06-07 16:00:00,Leste,191.76,420.0,1,129.92
2025-06-07 16:00:00,Oeste,317.33,560.0,2,206.81
2025-06-07 16:00:00,Centro,398.63,800.0,3,252.3
2025-06-07 17:00:00,Norte,343.16,640.0,3,223.64
2025-06-07 17:00:00,Sul,229.02,520.0,2,144.58
2025-06-07 17:00:00,Leste,217.89,420.0,1,139.46
2025-06-07 17:00:00,Oeste,289.86,560.0,2,189.85
2025-06-07 17:00:00,Centro,445.97,800.0,3,289.0
2025-06-07 18:00:00,Norte,459.14,640.0,3,515.21
2025-06-07 18:00:00,Sul,378.53,520.0,2,413.78
2025-06-07 18:00:00,Leste,288.2,420.0,1,331.7
2025-06-07 18:00:00,Oeste,373.65,560.0,2,406.49
2025-06-07 18:00:00,Centro,543.86,800.0,3,585.43
2025-06-07 19:00:00,Norte,410.17,640.0,3,447.67
2025-06-07 19:00:00,Sul,345.1,520.0,2,386.55
2025-06-07 19:00:00,Leste,265.07,420.0,1,290.6
2025-06-07 19:00:00,Oeste,383.87,560.0,2,420.01
2025-06-07 19:00:00,Centro,563.74,800.0,3,645.31
2025-06-07 20:00:00,Norte,404.35,640.0,3,437.76
2025-06-07 20:00:00,Sul,340.35,520.0,2,370.68
2025-06-07 20:00:00,Leste,274.4,420.0,1,304.16
2025-06-07 20:00:00,Oeste,417.07,560.0,2,479.33
2025-06-07 20:00:00,Centro,537.44,800.0,3,569.1
2025-06-07 21:00:00,Norte,471.97,640.0,3,519.3
2025-06-07 21:00:00,Sul,342.4,520.0,2,384.16
2025-06-07 21:00:00,Leste,281.59,420.0,1,308.48
2025-06-07 21:00:00,Oeste,358.42,560.0,2,400.87
2025-06-07 21:00:00,Centro,567.05,800.0,3,614.09
2025-06-07 22:00:00,Norte,305.65,640.0,3,206.25
2025-06-07 22:00:00,Sul,245.04,520.0,2,157.23
2025-06-07 22:00:00,Leste,197.11,420.0,1,127.18
2025-06-07 22:00:00,Oeste,299.28,560.0,2,194.9
2025-06-07 22:00:00,Centro,431.88,800.0,3,285.92
2025-06-07 23:00:00,Norte,268.27,640.0,3,174.3
2025-06-07 23:00:00,Sul,259.54,520.0,2,160.07
2025-06-07 23:00:00,Leste,223.15,420.0,1,144.82
2025-06-07 23:00:00,Oeste,268.7,560.0,2,177.45
2025-06-07 23:00:00,Centro,430.8,800.0,3,286.24
2025-06-08 00:00:00,Norte,306.54,640.0,3,199.02
2025-06-08 00:00:00,Sul,310.95,520.0,2,194.06
2025-06-08 00:00:00,Leste,211.22,420.0,1,137.43
2025-06-08 00:00:00,Oeste,313.63,560.0,2,207.71
2025-06-08 00:00:00,Centro,407.11,800.0,3,262.21
2025-06-08 01:00:00,Norte,351.76,640.0,3,229.14
2025-06-08 01:00:00,Sul,257.99,520.0,2,168.56
2025-06-08 01:00:00,Leste,221.56,420.0,1,144.18
2025-06-08 01:00:00,Oeste,285.78,560.0,2,190.31
2025-06-08 01:00:00,Centro,376.87,800.0,3,243.17
2025-06-08 02:00:00,Norte,321.82,640.0,3,213.59
2025-06-08 02:00:00,Sul,271.65,520.0,2,173.96
2025-06-08 02:00:00,Leste,192.66,420.0,1,123.79
2025-06-08 02:00:00,Oeste,268.8,560.0,2,179.51
2025-06-08 02:00:00,Centro,420.37,800.0,3,273.78
2025-06-08 03:00:00,Norte,292.4,640.0,3,182.43
2025-06-08 03:00:00,Sul,262.56,520.0,2,173.87
2025-06-08 03:00:00,Leste,216.32,420.0,1,139.51
2025-06-08 03:00:00,Oeste,292.78,560.0,2,178.77
2025-06-08 03:00:00,Centro,436.71,800.0,3,297.0
2025-06-08 04:00:00,Norte,324.46,640.0,3,212.46
2025-06-08 04:00:00,Sul,255.69,520.0,2,170.78
2025-06-08 04:00:00,Leste,194.64,420.0,1,124.27
2025-06-08 04:00:00,Oeste,288.93,560.0,2,179.58
2025-06-08 04:00:00,Centro,415.76,800.0,3,274.05
2025-06-08 05:00:00,Norte,319.69,640.0,3,204.63
2025-06-08 05:00:00,Sul,296.33,520.0,2,189.44
2025-06-08 05:00:00,Leste,212.6,420.0,1,141.62
2025-06-08 05:00:00,Oeste,279.69,560.0,2,187.66
2025-06-08 05:00:00,Centro,400.07,800.0,3,262.09
2025-06-08 06:00:00,Norte,431.81,640.0,3,480.68
2025-06-08 06:00:00,Sul,337.55,520.0,2,377.32
2025-06-08 06:00:00,Leste,300.86,420.0,1,324.67
2025-06-08 06:00:00,Oeste,344.49,560.0,2,369.8
2025-06-08 06:00:00,Centro,514.49,800.0,3,573.03
2025-06-08 07:00:00,Norte,433.67,640.0,3,493.36
2025-06-08 07:00:00,Sul,383.81,520.0,2,410.43
2025-06-08 07:00:00,Leste,276.97,420.0,1,303.0
2025-06-08 07:00:00,Oeste,413.98,560.0,2,461.87
2025-06-08 07:00:00,Centro,569.67,800.0,3,617.38
2025-06-08 08:00:00,Norte,483.98,640.0,3,521.7
2025-06-08 08:00:00,Sul,351.6,520.0,2,380.0
2025-06-08 08:00:00,Leste,268.44,420.0,1,296.64
2025-06-08 08:00:00,Oeste,357.91,560.0,2,398.61
2025-06-08 08:00:00,Centro,556.61,800.0,3,612.89
2025-06-08 09:00:00,Norte,336.31,640.0,3,226.17
2025-06-08 09:00:00,Sul,282.69,520.0,2,177.31
2025-06-08 09:00:00,Leste,220.97,420.0,1,147.58
2025-06-08 09:00:00,Oeste,271.59,560.0,2,174.43
2025-06-08 09:00:00,Centro,438.63,800.0,3,290.9
2025-06-08 10:00:00,Norte,323.37,640.0,3,219.46
2025-06-08 10:00:00,Sul,279.38,520.0,2,191.29
2025-06-08 10:00:00,Leste,203.49,420.0,1,136.27
